protein1,protein2,experimental
Q5A7P7,A0A1D8PKZ9,832
Q5A7Q3,A0A1D8PMK6,832
Q5A7Q3,Q5AED6,832
Q5A7Q3,A0A1D8PH71,832
Q5A7Q3,A0A1D8PFH7,791
Q5A7Q3,Q5A449,832
Q5A7Q3,A0A1D8PHP3,785
Q5A7Q3,A0A1D8PNM3,754
Q5A7Q3,Q5APB0,822
Q5A7Q3,Q5AC37,832
Q5A7Q3,Q5ADV1,832
Q5A7Q3,Q59PD3,832
Q5A7Q3,Q5A5N5,832
Q5A7Q3,Q5APG6,832
Q5A7Q3,Q5A322,832
Q5A7Q3,A0A1D8PMR5,760
Q5A7Q7,A0A1D8PNJ4,781
Q5A7Q9,Q59W63,785
Q5A7Q9,Q59ZX6,810
Q5A7Q9,Q5ACL9,775
Q5A7Q9,Q5APD0,724
Q5A7Q9,A0A1D8PJ43,747
Q5A7Q9,Q5A213,785
Q5A7Q9,A0A1D8PU46,783
Q5A7Q9,A0A1D8PI20,785
Q5A7Q9,A0A1D8PGP2,796
Q5A7Q9,A0A1D8PRE0,747
Q5A7Q9,Q59S06,832
Q5A7Q9,A0A1D8PFZ9,747
Q5A7Q9,A0A1D8PF14,810
Q5A7Q9,Q5A852,779
Q5A7S5,Q59Z68,832
Q5A7S5,A0A1D8PHX6,764
Q5A7S5,Q5APG6,793
Q5A7S5,Q5ADV1,784
Q5A7S5,Q5A449,780
Q5A7S5,Q5AFD2,832
Q5A7S5,A0A1D8PNA1,800
Q5A7S5,A0A1D8PU52,832
Q5A7S8,Q5ABG1,783
Q5A7S8,Q5AK56,832
Q5A7S8,A0A1D8PNX3,832
Q5A852,Q5A756,832
Q5A852,A0A1D8PRJ5,782
Q5A852,Q5AFB9,773
Q5A852,Q5APD0,798
Q5A852,A0A1D8PRP4,823
Q5A852,Q5A213,796
Q5A852,A0A1D8PGP2,832
Q5A852,A0A1D8PRE0,702
Q5A852,A0A1D8PFZ9,832
Q5A852,A0A1D8PNG5,832
Q5A852,Q5A0V9,869
Q5A852,Q5A7Q9,779
Q5A873,A0A1D8PI83,921
Q5A885,A0A1D8PK30,822
Q5A885,Q5AGZ7,784
Q5A885,A0A1D8PP06,832
Q5A885,A0A1D8PPS1,832
Q5A885,Q5A9A9,832
Q5A885,A0A1D8PCQ5,812
Q5A885,A0A1D8PPX2,714
Q5A886,A0A1D8PNT2,832
Q5A886,A0A1D8PU74,832
Q5A886,A0A1D8PPU7,723
Q5A886,A0A1D8PSS1,832
Q5A886,A0A1D8PPL1,827
Q5A886,A0A1D8PKJ2,832
Q5A887,Q5A2S9,799
Q5A887,Q5ANK4,817
Q5A887,Q5ACL4,796
Q5A887,Q5AEF2,800
Q5A895,Q5ABD9,802
Q5A8I4,Q5APB7,832
Q5A8L5,Q5A761,832
Q5A8L5,A0A1D8PQD2,832
Q5A8P6,A0A1D8PGV7,921
Q5A8X6,A0A1D8PTB5,832
Q5A8Y5,Q5AG31,772
Q5A8Y5,Q59Z24,832
Q5A8Y5,A0A1D8PCD0,832
Q5A8Y5,A0A1D8PH80,832
Q5A8Y5,Q5AEN6,764
Q5A8Y5,Q59MZ8,832
Q5A8Y5,Q5ALX3,832
Q5A8Y5,A0A1D8PFX2,832
Q5A8Y5,Q59QT0,832
Q5A8Y5,A0A1D8PFJ8,832
Q5A8Y5,Q5A462,832
Q5A8Y5,A0A1D8PG13,830
Q5A8Y5,A0A1D8PUA6,832
Q5A8Y5,Q5A8Y7,832
Q5A8Y5,Q59T94,785
Q5A8Y5,A0A1D8PLR5,832
Q5A8Y5,Q5AMR1,823
Q5A8Y5,Q5AK73,801
Q5A8Y6,A0A1D8PQR2,832
Q5A8Y6,A0A1D8PM86,832
Q5A8Y6,Q59RQ4,832
Q5A8Y6,Q5AA46,832
Q5A8Y6,Q5AI30,806
Q5A8Y6,A0A1D8PLT6,832
Q5A8Y6,Q59KY7,832
Q5A8Y6,A0A1D8PRG0,832
Q5A8Y6,Q59X93,832
Q5A8Y6,P25997,921
Q5A8Y6,Q59SJ6,832
Q5A8Y6,Q5AJZ7,832
Q5A8Y6,Q5AHG8,786
Q5A8Y6,A0A1D8PRY0,832
Q5A8Y6,A0A1D8PRP6,832
Q5A8Y6,A0A1D8PMX3,832
Q5A8Y6,A0A1D8PG94,832
Q5A8Y6,A0A1D8PEV9,832
Q5A8Y6,A0A1D8PJ23,729
Q5A8Y6,A0A1D8PRP9,832
Q5A8Y6,A0A1D8PKF3,832
Q5A8Y6,Q59ZI7,832
Q5A8Y6,Q5A798,832
Q5A8Y6,Q5A4Z9,820
Q5A8Y6,Q59RP7,832
Q5A8Y6,A0A1D8PPR6,832
Q5A8Y6,A0A1D8PQ89,832
Q5A8Y6,Q59VH3,832
Q5A8Y6,Q59QC1,736
Q5A8Y6,Q5AHY8,832
Q5A8Y6,A0A1D8PQQ9,832
Q5A8Y6,Q5AAS9,832
Q5A8Y6,Q5A7P6,832
Q5A8Y6,A0A1D8PN49,832
Q5A8Y6,A0A1D8PTY4,921
Q5A8Y6,A0A1D8PCJ1,832
Q5A8Y6,Q5A3J1,832
Q5A8Y6,A0A1D8PPW1,832
Q5A8Y6,Q5A6K5,740
Q5A8Y6,O94150,832
Q5A8Y7,A0A1D8PFJ8,832
Q5A8Y7,Q5AHZ7,757
Q5A8Y7,Q5A462,832
Q5A8Y7,Q59QT0,832
Q5A8Y7,Q5AK73,733
Q5A8Y7,A0A1D8PLR5,832
Q5A8Y7,A0A1D8PUA6,832
Q5A8Y7,Q59Z24,832
Q5A8Y7,A0A1D8PCD0,832
Q5A8Y7,Q5A8Y5,832
Q5A8Y7,A0A1D8PFX2,832
Q5A8Y7,A0A1D8PH80,832
Q5A8Y7,Q59MZ8,832
Q5A8Y7,Q5ALX3,832
Q5A900,A0A1D8PDT4,925
Q5A900,A0A1D8PF08,925
Q5A900,Q5AGZ7,925
Q5A900,A0A1D8PFV1,925
Q5A900,A0A1D8PGY0,925
Q5A900,Q59TE0,925
Q5A900,A0A1D8PDU3,925
Q5A900,Q59LS1,925
Q5A900,Q5AEN2,925
Q5A900,A0A1D8PHF5,925
Q5A900,A0A1D8PQQ5,925
Q5A900,Q59T44,925
Q5A900,A0A1D8PK61,861
Q5A900,A0A1D8PDL6,925
Q5A900,A0A1D8PPT5,925
Q5A900,Q5ANA1,861
Q5A900,A0A1D8PH21,925
Q5A900,Q5A5P8,832
Q5A900,A0A1D8PM75,925
Q5A900,A0A1D8PEV4,833
Q5A900,A0A1D8PL68,861
Q5A900,A0A1D8PCX8,925
Q5A900,Q5AJF7,832
Q5A900,A0A1D8PPE0,925
Q5A900,Q5A6R1,925
Q5A900,A0A1D8PK40,925
Q5A900,Q5A109,925
Q5A900,A0A1D8PGY8,925
Q5A900,A0A1D8PK71,816
Q5A900,A0A1D8PK43,925
Q5A900,A0A1D8PPN6,925
Q5A900,A0A1D8PTI7,861
Q5A900,A0A1D8PF57,861
Q5A900,A0A1D8PDT3,925
Q5A900,A0A1D8PCI6,861
Q5A900,A0A1D8PN83,921
Q5A900,A0A1D8PLC9,925
Q5A900,A0A1D8PCG7,925
Q5A900,O59931,925
Q5A900,P25997,921
Q5A900,A0A1D8PFG4,925
Q5A900,A0A1D8PEY9,925
Q5A900,P83774,925
Q5A900,Q5ADQ6,925
Q5A900,Q5AJ93,925
Q5A900,A0A1D8PSK2,925
Q5A900,Q5A0M4,832
Q5A900,Q9UVJ4,832
Q5A900,Q5A389,925
Q5A900,A0A1D8PPS1,925
Q5A900,A0A1D8PSC5,925
Q5A900,Q59PL9,780
Q5A900,Q5A7K0,925
Q5A900,A0A1D8PM41,925
Q5A900,A0A1D8PCQ5,925
Q5A900,A0A1D8PG16,925
Q5A900,A0A1D8PL99,925
Q5A900,P0CU35,862
Q5A900,Q5ALV6,925
Q5A900,Q96W54,862
Q5A900,Q5AB87,925
Q5A900,O42817,925
Q5A900,A0A1D8PFL9,925
Q5A900,A0A1D8PNQ6,925
Q5A900,A0A1D8PK30,925
Q5A900,A0A1D8PTR4,925
Q5A900,P40910,925
Q5A900,Q5AIB8,925
Q5A900,A0A1D8PCW6,925
Q5A900,A0A1D8PTY4,921
Q5A900,A0A1D8PF45,925
Q5A900,A0A1D8PQS0,832
Q5A900,Q5AG43,925
Q5A900,A0A1D8PHH4,925
Q5A900,A0A1D8PK22,925
Q5A900,A0A1D8PP14,925
Q5A900,A0A1D8PSV5,925
Q5A900,A0A1D8PHW1,925
Q5A900,A0A1D8PQN0,925
Q5A900,A0A1D8PI15,925
Q5A900,A0A1D8PDZ1,925
Q5A900,Q5A6A1,925
Q5A917,Q5AHZ7,832
Q5A917,Q5ACU4,781
Q5A917,Q5AG31,776
Q5A917,Q59P87,780
Q5A917,Q5AEN6,849
Q5A920,A0A1D8PU84,832
Q5A920,A0A1D8PFH1,801
Q5A920,A0A1D8PGS6,832
Q5A9A6,Q59WE2,829
Q5A9A9,Q5A885,832
Q5A9E7,Q59YF0,807
Q5A9E7,Q59XP0,786
Q5AA13,Q5A435,832
Q5AA13,Q59VX1,832
Q5AA13,A0A1D8PU06,832
Q5AA13,A0A1D8PF30,832
Q5AA13,A0A1D8PK48,824
Q5AA15,A0A1D8PIP5,792
Q5AA46,Q5A8Y6,832
Q5AA46,Q5AI30,832
Q5AA46,A0A1D8PLT6,832
Q5AA46,Q59KY7,832
Q5AA46,Q59X93,828
Q5AA46,A0A1D8PRG0,832
Q5AA46,A0A1D8PQR2,832
Q5AA46,Q59RQ4,832
Q5AA46,Q5ADT9,832
Q5AA46,Q5AJZ7,832
Q5AA46,A0A1D8PRY0,832
Q5AA46,A0A1D8PRP6,832
Q5AA46,A0A1D8PEV9,832
Q5AA46,A0A1D8PG94,832
Q5AA46,P25997,921
Q5AA46,Q59SJ6,832
Q5AA46,A0A1D8PTL2,800
Q5AA46,Q5A4Z9,832
Q5AA46,Q59RP7,820
Q5AA46,A0A1D8PPR6,832
Q5AA46,A0A1D8PKF3,824
Q5AA46,Q5AK02,832
Q5AA46,Q59ZI7,832
Q5AA46,Q5A7P6,832
Q5AA46,A0A1D8PN49,832
Q5AA46,A0A1D8PCJ1,801
Q5AA46,Q5A3J1,819
Q5AA46,A0A1D8PTY4,921
Q5AA46,A0A1D8PPW1,832
Q5AA46,O94150,832
Q5AA46,A0A1D8PQ89,832
Q5AA46,Q59VH3,832
Q5AA46,Q5AHY8,819
Q5AA46,A0A1D8PQQ9,832
Q5AA47,Q59Z11,832
Q5AA47,Q59WT0,785
Q5AA47,A0A1D8PTX1,828
Q5AA47,A0A1D8PRU4,832
Q5AA50,Q59WG3,717
Q5AA50,Q5A0H8,832
Q5AAR0,Q3MNT0,832
Q5AAR6,Q5AB99,972
Q5AAS1,Q59T89,832
Q5AAS1,A0A1D8PN00,832
Q5AAS9,Q59SJ6,832
Q5AAS9,A0A1D8PMT8,796
Q5AAS9,A0A1D8PG94,792
Q5AAS9,A0A1D8PEV9,797
Q5AAS9,A0A1D8PRP6,832
Q5AAS9,A0A1D8PRY0,832
Q5AAS9,Q5AJZ7,832
Q5AAS9,Q59RQ4,832
Q5AAS9,A0A1D8PQR2,832
Q5AAS9,A0A1D8PRG0,832
Q5AAS9,Q59X93,832
Q5AAS9,Q5A8Y6,832
Q5AAS9,A0A1D8PQQ9,832
Q5AAS9,Q59VH3,832
Q5AAS9,O94150,832
Q5AAS9,A0A1D8PPW1,832
Q5AAS9,Q5A7P6,832
Q5AAS9,A0A1D8PN49,798
Q5AAS9,A0A1D8PCJ1,783
Q5AAS9,Q5A3J1,832
Q5AAS9,Q59ZI7,832
Q5AAS9,A0A1D8PKF3,796
Q5AAS9,Q59RP7,832
Q5AAT0,Q5AMG5,768
Q5AAU3,Q5AEF2,765
Q5AAU7,A0A1D8PH13,803
Q5AAU7,Q5ADR6,789
Q5AAU7,Q59PL9,818
Q5AAU7,A0A1D8PNF5,832
Q5AAU7,A0A1D8PQT4,818
Q5AAU7,Q5AGF6,832
Q5AAU7,A0A1D8PRJ6,832
Q5AAW3,A0A1D8PM60,784
Q5AAW3,A0A1D8PM93,832
Q5AB74,Q59YH4,783
Q5AB74,Q5AK16,829
Q5AB74,A0A1D8PMN9,719
Q5AB74,Q59Z12,739
Q5AB74,Q59QB7,816
Q5AB87,Q5A6R1,925
Q5AB87,A0A1D8PPE0,925
Q5AB87,A0A1D8PGY8,925
Q5AB87,A0A1D8PK40,925
Q5AB87,Q5A109,925
Q5AB87,A0A1D8PK71,816
Q5AB87,A0A1D8PK43,925
Q5AB87,A0A1D8PTI7,861
Q5AB87,A0A1D8PPN6,925
Q5AB87,A0A1D8PF57,861
Q5AB87,A0A1D8PDT3,925
Q5AB87,A0A1D8PCI6,861
Q5AB87,A0A1D8PLC9,925
Q5AB87,A0A1D8PN83,920
Q5AB87,O59931,925
Q5AB87,A0A1D8PCG7,925
Q5AB87,P25997,921
Q5AB87,P83774,925
Q5AB87,A0A1D8PFG4,925
Q5AB87,A0A1D8PEY9,925
Q5AB87,Q5ADQ6,925
Q5AB87,Q5AJ93,925
Q5AB87,A0A1D8PSK2,925
Q5AB87,A0A1D8PF08,925
Q5AB87,A0A1D8PDT4,925
Q5AB87,Q59TE0,925
Q5AB87,A0A1D8PFV1,925
Q5AB87,Q5AGZ7,925
Q5AB87,A0A1D8PGY0,925
Q5AB87,Q59LS1,925
Q5AB87,Q5AEN2,925
Q5AB87,A0A1D8PDU3,925
Q5AB87,A0A1D8PHF5,925
Q5AB87,A0A1D8PQQ5,925
Q5AB87,A0A1D8PPT5,925
Q5AB87,Q5ANA1,861
Q5AB87,Q59T44,925
Q5AB87,A0A1D8PDL6,925
Q5AB87,A0A1D8PK61,861
Q5AB87,A0A1D8PH21,925
Q5AB87,A0A1D8PM75,925
Q5AB87,A0A1D8PEV4,833
Q5AB87,A0A1D8PL68,861
Q5AB87,A0A1D8PCX8,925
Q5AB87,Q5AJF7,832
Q5AB87,O42817,925
Q5AB87,A0A1D8PNQ6,925
Q5AB87,A0A1D8PFL9,925
Q5AB87,A0A1D8PTR4,925
Q5AB87,A0A1D8PK30,925
Q5AB87,Q5AIB8,925
Q5AB87,P40910,925
Q5AB87,A0A1D8PCW6,925
Q5AB87,A0A1D8PF45,925
Q5AB87,A0A1D8PTY4,921
Q5AB87,Q5AG43,925
Q5AB87,A0A1D8PHH4,925
Q5AB87,A0A1D8PQS0,832
Q5AB87,A0A1D8PP14,925
Q5AB87,A0A1D8PK22,925
Q5AB87,A0A1D8PSV5,925
Q5AB87,A0A1D8PQN0,925
Q5AB87,A0A1D8PHW1,925
Q5AB87,A0A1D8PDZ1,925
Q5AB87,A0A1D8PI15,925
Q5AB87,Q5A6A1,925
Q5AB87,Q5A0V9,734
Q5AB87,Q5A0M4,832
Q5AB87,Q9UVJ4,832
Q5AB87,Q5A389,925
Q5AB87,A0A1D8PPS1,925
Q5AB87,A0A1D8PSC5,925
Q5AB87,Q5A7K0,925
Q5AB87,A0A1D8PM41,925
Q5AB87,Q5A900,925
Q5AB87,A0A1D8PCQ5,925
Q5AB87,A0A1D8PG16,925
Q5AB87,P0CU35,861
Q5AB87,A0A1D8PL99,925
Q5AB87,Q5ALV6,925
Q5AB87,Q96W54,861
Q5AB87,Q59L13,786
Q5AB94,A0A1D8PJS7,832
Q5AB94,Q59T42,832
Q5AB99,Q5AAR6,972
Q5ABC3,Q59VH3,832
Q5ABC3,A0A1D8PKF3,832
Q5ABC3,Q59RQ4,832
Q5ABC3,A0A1D8PSV5,804
Q5ABC3,A0A1D8PCQ5,832
Q5ABC3,A0A1D8PQR2,832
Q5ABC3,A0A1D8PK22,797
Q5ABC3,A0A1D8PN49,832
Q5ABC3,Q5AHG8,791
Q5ABC3,A0A1D8PPS1,805
Q5ABC3,Q5AGZ7,791
Q5ABC3,A0A1D8PK30,791
Q5ABC3,A0A1D8PRG0,832
Q5ABC3,O94150,832
Q5ABC3,Q5A6K5,832
Q5ABC3,Q5A4Z9,832
Q5ABD5,Q9B8D6,832
Q5ABD5,Q9B8D1,832
Q5ABD5,A0A1D8PEJ9,832
Q5ABD5,A0A1D8PRX9,832
Q5ABD5,Q9B8C8,832
Q5ABD5,Q9B8C9,832
Q5ABD5,A0A1D8PJA6,832
Q5ABD5,A0A1D8PJ73,832
Q5ABD5,A0A1D8PE69,832
Q5ABD5,A0A1D8PQU3,832
Q5ABD5,A0A1D8PEH4,832
Q5ABD5,Q9B8D2,832
Q5ABD5,Q59TD5,832
Q5ABD5,Q5AH07,832
Q5ABD5,A0A1D8PHY0,832
Q5ABD5,A0A1D8PCD3,832
Q5ABD5,Q5A222,832
Q5ABD5,A0A1D8PPZ0,832
Q5ABD5,A0A1D8PJX3,728
Q5ABD5,Q5AJG7,832
Q5ABD5,Q5ADP7,832
Q5ABD5,A0A1D8PDI3,832
Q5ABD5,A0A1D8PG37,832
Q5ABD5,A0A1D8PU51,832
Q5ABD5,A0A1D8PHA3,728
Q5ABD5,Q59Y38,832
Q5ABD9,Q5A895,802
Q5ABG1,Q5AK56,798
Q5ABG1,Q5A7S8,783
Q5ABQ7,Q59PZ3,832
Q5ABS1,A0A1D8PQD5,722
Q5ABS1,A0A1D8PP59,939
Q5ABS1,Q5ALV5,795
Q5ABS1,A0A1D8PJX3,925
Q5ABS1,A0A1D8PHA2,953
Q5ABS1,A0A1D8PJT8,814
Q5ABS1,P83782,953
Q5ABS1,A0A1D8PLP3,925
Q5ABS1,A0A1D8PHA3,953
Q5ABS1,P0C8L0,953
Q5AC37,Q5APG6,832
Q5AC37,A0A1D8PMR5,832
Q5AC37,Q5A322,832
Q5AC37,Q5ADV1,832
Q5AC37,Q59PD3,832
Q5AC37,Q5A5N5,832
Q5AC37,Q5A7Q3,832
Q5AC37,Q5A449,832
Q5AC37,Q5APB0,832
Q5AC37,A0A1D8PMK6,832
Q5AC37,A0A1D8PH71,832
Q5AC37,Q5AED6,832
Q5AC37,A0A1D8PFH7,832
Q5AC48,A0A1D8PCJ9,736
Q5ACH7,P25997,921
Q5ACH7,A0A1D8PTY4,921
Q5ACL4,Q5A887,796
Q5ACL4,Q5ANK4,810
Q5ACL4,Q5A2S9,810
Q5ACL9,Q5A213,747
Q5ACL9,A0A1D8PJ43,747
Q5ACL9,A0A1D8PLN1,747
Q5ACL9,Q5ANL6,747
Q5ACL9,Q5A0H6,747
Q5ACL9,Q5AG43,747
Q5ACL9,A0A1D8PGM4,802
Q5ACL9,A0A1D8PU46,781
Q5ACL9,A0A1D8PRJ5,780
Q5ACL9,Q5A756,747
Q5ACL9,A0A1D8PPE0,747
Q5ACL9,A0A1D8PKG5,832
Q5ACL9,Q5APD0,747
Q5ACL9,Q59X74,747
Q5ACL9,A0A1D8PRP4,774
Q5ACL9,A0A1D8PJ54,747
Q5ACL9,Q5AFB9,747
Q5ACL9,Q59ZX6,747
Q5ACL9,Q59W63,822
Q5ACL9,A0A1D8PL04,747
Q5ACL9,A0A1D8PNG5,801
Q5ACL9,A0A1D8PRE8,832
Q5ACL9,A0A1D8PFZ9,803
Q5ACL9,A0A1D8PF14,747
Q5ACL9,Q59S06,775
Q5ACL9,Q59MK3,747
Q5ACL9,Q5A7Q9,775
Q5ACL9,A0A1D8PU59,776
Q5ACL9,A0A1D8PJD3,747
Q5ACL9,Q59UH8,780
Q5ACL9,A0A1D8PHX2,772
Q5ACL9,A0A1D8PGP2,802
Q5ACL9,Q5A6P2,799
Q5ACL9,A0A1D8PI20,747
Q5ACL9,Q59Y40,747
Q5ACL9,A0A1D8PF50,747
Q5ACM9,Q59PL9,795
Q5ACU4,Q59P87,832
Q5ACU4,Q5A3K2,832
Q5ACU4,Q5AEN6,858
Q5ACU4,Q5AHZ7,832
Q5ACU4,Q5AG31,832
Q5ACU4,Q5A917,781
Q5ACW6,P0CB54,772
Q5ACX4,Q59Z33,858
Q5AD50,A0A1D8PQM4,814
Q5AD50,A0A1D8PHV8,818
Q5AD50,A0A1D8PEX3,807
Q5AD50,Q5AP67,832
Q5ADL4,Q5A322,796
Q5ADM0,A0A1D8PE86,832
Q5ADM0,A0A1D8PMT3,832
Q5ADM0,A0A1D8PRX3,832
Q5ADM0,Q5A326,749
Q5ADM0,A0A1D8PM98,793
Q5ADM0,A0A1D8PU99,832
Q5ADM0,A0A1D8PMB5,832
Q5ADM0,A0A1D8PCA6,832
Q5ADN1,Q59Q44,832
Q5ADN1,A0A1D8PJ80,808
Q5ADN7,A0A1D8PPX2,858
Q5ADP6,A0A1D8PGL7,796
Q5ADP6,A0A1D8PIP6,787
Q5ADP7,A0A1D8PHY0,783
Q5ADP7,A0A1D8PCD3,832
Q5ADP7,Q5ABD5,832
Q5ADP7,Q5AH07,832
Q5ADP7,A0A1D8PPZ0,832
Q5ADP7,Q5A222,832
Q5ADP7,A0A1D8PG37,832
Q5ADP7,A0A1D8PU51,832
Q5ADP7,Q59Y38,832
Q5ADP7,Q5AJG7,832
Q5ADP7,A0A1D8PDI3,832
Q5ADP7,Q9B8D1,832
Q5ADP7,A0A1D8PEJ9,784
Q5ADP7,A0A1D8PRX9,832
Q5ADP7,Q9B8C8,832
Q5ADP7,Q9B8D6,832
Q5ADP7,Q9B8C9,819
Q5ADP7,A0A1D8PE69,832
Q5ADP7,A0A1D8PJ73,832
Q5ADP7,A0A1D8PJA6,832
Q5ADP7,Q59TD5,832
Q5ADP7,A0A1D8PEH4,832
Q5ADP7,A0A1D8PQU3,832
Q5ADP7,Q9B8D2,786
Q5ADQ6,Q5A6A1,925
Q5ADQ6,A0A1D8PQN0,925
Q5ADQ6,A0A1D8PHW1,925
Q5ADQ6,A0A1D8PDZ1,925
Q5ADQ6,A0A1D8PI15,925
Q5ADQ6,A0A1D8PP14,925
Q5ADQ6,A0A1D8PK22,925
Q5ADQ6,A0A1D8PSV5,925
Q5ADQ6,A0A1D8PF45,925
Q5ADQ6,A0A1D8PTY4,921
Q5ADQ6,A0A1D8PQS0,832
Q5ADQ6,Q5AG43,925
Q5ADQ6,A0A1D8PHH4,925
Q5ADQ6,P40910,925
Q5ADQ6,Q5AIB8,925
Q5ADQ6,A0A1D8PCW6,925
Q5ADQ6,A0A1D8PNQ6,925
Q5ADQ6,A0A1D8PFL9,925
Q5ADQ6,A0A1D8PTR4,925
Q5ADQ6,A0A1D8PK30,925
Q5ADQ6,O42817,925
Q5ADQ6,Q5AB87,925
Q5ADQ6,Q96W54,861
Q5ADQ6,Q5ALV6,925
Q5ADQ6,P0CU35,861
Q5ADQ6,A0A1D8PL99,925
Q5ADQ6,A0A1D8PG16,925
Q5ADQ6,Q5A900,925
Q5ADQ6,A0A1D8PM41,925
Q5ADQ6,A0A1D8PCQ5,925
Q5ADQ6,Q5A7K0,925
Q5ADQ6,A0A1D8PSC5,925
Q5ADQ6,A0A1D8PPS1,925
Q5ADQ6,Q5A389,925
Q5ADQ6,Q9UVJ4,832
Q5ADQ6,Q5A0M4,832
Q5ADQ6,A0A1D8PSK2,925
Q5ADQ6,Q5AJ93,925
Q5ADQ6,P25997,921
Q5ADQ6,P83774,925
Q5ADQ6,A0A1D8PEY9,925
Q5ADQ6,A0A1D8PFG4,925
Q5ADQ6,A0A1D8PLC9,925
Q5ADQ6,A0A1D8PN83,925
Q5ADQ6,O59931,925
Q5ADQ6,A0A1D8PCG7,925
Q5ADQ6,A0A1D8PCI6,861
Q5ADQ6,A0A1D8PF57,861
Q5ADQ6,A0A1D8PDT3,925
Q5ADQ6,A0A1D8PK43,925
Q5ADQ6,A0A1D8PTI7,861
Q5ADQ6,A0A1D8PPN6,925
Q5ADQ6,A0A1D8PK71,816
Q5ADQ6,Q5A6R1,925
Q5ADQ6,A0A1D8PPE0,925
Q5ADQ6,A0A1D8PGY8,925
Q5ADQ6,Q5A109,925
Q5ADQ6,A0A1D8PK40,925
Q5ADQ6,A0A1D8PCX8,925
Q5ADQ6,Q5AJF7,832
Q5ADQ6,A0A1D8PEV4,833
Q5ADQ6,A0A1D8PL68,861
Q5ADQ6,A0A1D8PM75,925
Q5ADQ6,A0A1D8PPT5,925
Q5ADQ6,Q5ANA1,861
Q5ADQ6,A0A1D8PK61,861
Q5ADQ6,A0A1D8PDL6,925
Q5ADQ6,Q59T44,925
Q5ADQ6,Q5A5P8,832
Q5ADQ6,A0A1D8PH21,925
Q5ADQ6,A0A1D8PQQ5,925
Q5ADQ6,Q5AEN2,925
Q5ADQ6,Q59LS1,925
Q5ADQ6,A0A1D8PDU3,925
Q5ADQ6,A0A1D8PHF5,925
Q5ADQ6,A0A1D8PF08,925
Q5ADQ6,A0A1D8PDT4,925
Q5ADQ6,Q59TE0,925
Q5ADQ6,A0A1D8PGY0,925
Q5ADQ6,Q5AGZ7,925
Q5ADQ6,A0A1D8PFV1,925
Q5ADR6,Q5AAU7,789
Q5ADR6,A0A1D8PH13,832
Q5ADR6,A0A1D8PQT4,832
Q5ADR6,Q5A6S3,832
Q5ADR6,P87163,832
Q5ADS0,A0A1D8PKJ3,832
Q5ADS0,P25997,921
Q5ADS0,Q5A109,832
Q5ADS0,Q5A513,832
Q5ADS0,Q59X29,744
Q5ADS0,A0A1D8PTY4,921
Q5ADT9,Q5AJZ7,832
Q5ADT9,A0A1D8PRY0,832
Q5ADT9,A0A1D8PEV9,832
Q5ADT9,P25997,921
Q5ADT9,Q5AA46,832
Q5ADT9,Q59KY7,807
Q5ADT9,Q5AI30,832
Q5ADT9,A0A1D8PQR2,832
Q5ADT9,A0A1D8PTY4,921
Q5ADT9,A0A1D8PPW1,832
Q5ADT9,O94150,832
Q5ADT9,A0A1D8PQ89,832
Q5ADT9,Q5A4Z9,806
Q5ADT9,A0A1D8PPR6,832
Q5ADV1,Q5APB0,832
Q5ADV1,Q5AC37,832
Q5ADV1,Q5AFD2,783
Q5ADV1,Q5A449,832
Q5ADV1,A0A1D8PH20,826
Q5ADV1,Q59R35,832
Q5ADV1,A0A1D8PHP3,815
Q5ADV1,Q5A7Q3,832
Q5ADV1,A0A1D8PNA1,785
Q5ADV1,A0A1D8PNM3,832
Q5ADV1,A0A1D8PFH7,832
Q5ADV1,Q59W50,785
Q5ADV1,A0A1D8PTI0,780
Q5ADV1,A0A1D8PPC8,798
Q5ADV1,A0A1D8PMK6,832
Q5ADV1,Q5AED6,832
Q5ADV1,A0A1D8PH71,832
Q5ADV1,Q5A7K1,803
Q5ADV1,Q5A7S5,784
Q5ADV1,A0A1D8PL91,796
Q5ADV1,Q5A322,832
Q5ADV1,A0A1D8PRK3,803
Q5ADV1,A0A1D8PMR5,832
Q5ADV1,Q59XY0,781
Q5ADV1,Q5APG6,832
Q5ADV1,A0A1D8PUC1,832
Q5ADV1,Q5APP1,723
Q5ADV1,Q59PD3,832
Q5ADV1,Q5A5N5,832
Q5ADY1,Q5A0V9,820
Q5AEB8,A0A1D8PU67,832
Q5AEB8,A0A1D8PFZ8,782
Q5AEB8,A0A1D8PLK1,832
Q5AEB8,A0A1D8PRB6,832
Q5AEB8,A0A1D8PQW1,832
Q5AEB8,A0A1D8PJ20,832
Q5AEB8,Q59Z65,832
Q5AEB8,Q59PZ1,832
Q5AEB8,Q59X29,813
Q5AEB8,A0A1D8PNA8,786
Q5AEB8,A0A1D8PTY6,832
Q5AEB8,Q5AJZ5,832
Q5AEB8,A0A1D8PK85,832
Q5AEB8,A0A1D8PSS4,832
Q5AEB8,A0A1D8PNC8,832
Q5AEB8,A0A1D8PRH6,832
Q5AEB8,A0A1D8PIV7,832
Q5AEB8,Q5A6S2,817
Q5AEB8,A0A1D8PI93,832
Q5AED6,Q5ADV1,832
Q5AED6,Q59PD3,780
Q5AED6,Q5A5N5,749
Q5AED6,A0A1D8PMR5,797
Q5AED6,A0A1D8PRK3,811
Q5AED6,Q5A322,832
Q5AED6,Q5APG6,832
